College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"Adichunchanagiri College of Nursing, Mandya",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adichunchanagiri-college-of-nursing-mandya/msc-medical-surgical-nursing-course,"M.Sc Medical Surgical Nursing at Adichunchanagiri College of Nursing, Mandya Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Medical-Surgical Nursing is a two-year full-time program that is the postgraduate level in the nursing course offered by Rajiv Gandhi University of Health Sciences, Bangalore and approved by Indian Nursing Council (INC).",The candidate should be passed in B.Sc Nursing Or Post Basic B.Sc Nursing With a minimum of 55%.,N/A,N/A,7
"AIMS Mandya - Adichunchanagiri Institute of Medical Sciences and Research Centre, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adichunchanagiri-institute-of-medical-sciences-and-research-centre-bangalore/ms-orthopaedics-course,MS Orthopaedics at AIMS Mandya Offline Course,N/A,Full time,36 Months,"Master of Surgery (MS) in Orthopedics is a three-year full-time postgraduate course, offered by Rajiv Gandhi University of Health Sciences, Bangalore with approval by National Medical Commission (NMC).",Candidates must possess recognised degree of MBBS (or its equivalent recognised degree).,All the students must have appeared for NEET PG examination and qualified in the same.,NEET PG,12
"AIT Chikmagalur - Adichunchanagiri Institute of Technology, Chikmagalur",N/A,4.0/5,20 Reviews,N/A,https://www.careers360.com/colleges/adichunchanagiri-institute-of-technology-chikmagalur/mtech-structural-engineering-course,M.Tech Structural Engineering at AIT Chikmagalur Offline Course,N/A,Full time,24 Months,"Master of Technology (M.Tech) in Structural Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Visvesvaraya Technological University, Belagavi.",The Candidate should have passed B.E/ B.Tech or any equivalent Examination to be eligible for the course.,"A written test is conducted by the university for candidates and a rank list is obtained, based on which, the candidate will appear for admission through single window counseling.",GATE,24
"Adichunchanagiri University, Mandya",N/A,N/A,N/A,N/A,https://www.careers360.com/university/adichunchanagiri-university-mandya/msc-biotechnology-course,"M.Sc Biotechnology at Adichunchanagiri University, Mandya Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Biotechnology is a two-year full-time course offered by Adichunchanagiri University, Mandya.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Adikavi Nannaya University, MSN Campus, Kakinada",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adikavi-nannaya-university-msn-campus-kakinada/mca-course,"MCA at Adikavi Nannaya University, MSN Campus, Kakinada Offline Course",General₹ 32.60 K,Full time,24 Months,"Master of Computer Applications (MCA) is a two-year full-time postgraduate course offered by Adikavi Nannaya University, Rajahmundry.",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,Admission based on AICET entrance exam.,APICET,66
"Adikavi Nannaya University, Rajahmundry",N/A,4.1/5,3 Reviews,N/A,https://www.careers360.com/colleges/bv-raju-institute-computer-education-bhimavaram/mca-course,"MCA at BV Raju Institute Computer Education, Bhimavaram Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by Adikavi Nannaya University, Rajahmundry, and approved by the All India Council for Technical Education (AICTE).",The candidate has a Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,120
"Adina Institute of Pharmaceutical Science, Sagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adina-institute-of-pharmaceutical-science-sagar/mpharma-pharmaceutics-course,"M.Pharma Pharmaceutics at Adina Institute of Pharmaceutical Science, Sagar Offline Course",N/A,Full time,24 Months,"Master of Pharmacy in Pharmaceutics is a two-year full-time course offered by Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal and approved by Pharmacy Council of India.",Passed Bachelor Degree in Pharmacy. Obtained at least 55% marks (50% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,15
"ADINA Institute of Science and Technology, Sagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adina-institute-of-science-and-technology-sagar/mtech-computer-science-and-engineering-course,"M.Tech Computer Science and Engineering at ADINA Institute of Science and Technology, Sagar Offline Course",N/A,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by the Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,GATE,18
"ASIET Kalady - Adi Shankara Institute of Engineering and Technology, Kalady",N/A,4.4/5,37 Reviews,N/A,https://www.careers360.com/colleges/adi-shankara-institute-of-engineering-and-technology-kalady/mca-course,MCA at ASIET Kalady Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by APJ Abdul Kalam Technological University, Thiruvananthapuram, and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,60
"Aditanar College of Arts and Science, Tiruchendur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aditanar-college-of-arts-and-science-tiruchendur/msc-mathematics-course,"M.Sc Mathematics at Aditanar College of Arts and Science, Tiruchendur Offline Course",SC₹ 2.96 K,Full time,24 Months,"Master of Science (M.Sc) in Mathematics is a full-time two-year postgraduate course offered by the Manonmaniam Sundaranar University, Tirunelveli.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,25
"Adithya Institute of Technology, Coimbatore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/me-applied-electronics-course,"ME Applied Electronics at Adithya Institute of Technology, Coimbatore Offline Course",N/A,Full time,24 Months,"Master of Engineering (ME) in Applied Electronics is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,TANCET,18
"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aditya-bangalore-institute-of-pharmacy-education-and-research-bangalore/mpharma-industrial-pharmacy-course,"M.Pharma Industrial Pharmacy at Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore Offline Course",N/A,Full time,24 Months,"Master of Pharmacy (M.Pharma) in Industrial Pharmacy is a two-year full-time program that is the postgraduate level in pharmacy education course offered by Rajiv Gandhi University of Health Sciences, Bangalore, and approved by the Pharmacy Council of India (PCI).","A candidate who has passed the B.Pharm degree examination of RGUHS or B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India. (PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and who has secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination shall be eligible for admission to the M.Pharm course.* For SC / ST / Category-I (Karnataka) candidates a pass in the B.Pharm examination is eligible.",N/A,N/A,N/A
"Aditya College of Engineering and Technology, Bengaluru",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aditya-college-of-engineering-and-technology-bengaluru/mca-course,"MCA at Aditya College of Engineering and Technology, Bengaluru Offline Course",N/A,Full time,24 Months,"Master of Computer Applications (MCA) is a two-year full-time postgraduate course offered by Visvesvaraya Technological University, Belagavi, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,60
"Aditya College of Engineering and Technology, Surampalem",N/A,4.6/5,103 Reviews,N/A,https://www.careers360.com/colleges/aditya-college-of-engineering-and-technology-surampalem/mca-course,"MCA at Aditya College of Engineering and Technology, Surampalem Offline Course",N/A,Full time,36 Months,"Master of Computer Application (MCA) is a three-year full-time postgraduate course offered by Jawaharlal Nehru Technological University, Kakinada, and the course will be approved by the All India Institute of Technical Education(AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,APICET,240
"Aditya College of Engineering, Surampalem",N/A,4.6/5,43 Reviews,N/A,https://www.careers360.com/colleges/aditya-college-of-engineering-surampalem/mtech-computer-science-and-engineering-course,"M.Tech Computer Science and Engineering at Aditya College of Engineering, Surampalem Offline Course",N/A,Full time,24 Months,"Master of Technology in Computer Science and Engineering is a full-time two year course affiliated to Jawaharlal Nehru Technological University, Kakinada.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,The selection based on PGECET and GATE entrance exam.,GATE,N/A
